id,timestamp,country,platform_fee,ai_price,advanced_price,basic_marketing_price,basic_utility_price,user_name,currency,ai_rate_card_price,advanced_rate_card_price,basic_marketing_rate_card_price,basic_utility_rate_card_price,ai_volume,advanced_volume,basic_marketing_volume,basic_utility_volume,bot_ui_manday_rate,custom_ai_manday_rate,bot_ui_mandays,custom_ai_mandays,calculation_id,calculation_route,committed_amount,region,voice_notes_price,voice_notes_model,voice_notes_rate,channel_type,voice_mandays,voice_dev_cost,voice_platform_fee,whatsapp_setup_fee,pstn_inbound_ai_minutes,pstn_inbound_committed,pstn_outbound_ai_minutes,pstn_outbound_committed,pstn_manual_minutes,pstn_manual_committed,whatsapp_voice_outbound_minutes,whatsapp_voice_inbound_minutes,voice_cost_pstn_inbound,voice_cost_pstn_outbound,voice_cost_pstn_manual,voice_cost_wa_outbound,voice_cost_wa_inbound,voice_total_cost,ai_agent_model,ai_agent_complexity
813,2026-01-06 06:32:52.204707,India,150000.0,1.0,0.45,0.15,0.03,Adwit-test,₹,1.0,0.45,0.15,0.03,10000.0,50000.0,10000.0,10000.0,20000.0,30000.0,4.5,10.0,983f5cc4-d24b-41fb-a260-eb50ee580bf6,volumes,,West,No,,,text_only,,,,,,,,,,,,,,,,,,,ACE Agent Lite Experimental (gpt-5-nano),complex
812,2026-01-06 06:32:08.992331,India,150000.0,1.0,0.45,0.15,0.03,Adwit-test,₹,1.0,0.45,0.15,0.03,10000.0,50000.0,10000.0,10000.0,20000.0,30000.0,4.5,10.0,983f5cc4-d24b-41fb-a260-eb50ee580bf6,volumes,,West,No,,,text_only,,,,,,,,,,,,,,,,,,,ACE Agent Lite Experimental (gpt-5-nano),complex
811,2026-01-06 06:30:48.948151,India,150000.0,1.0,0.45,0.15,0.03,Adwit-test,₹,1.0,0.45,0.15,0.03,10000.0,50000.0,10000.0,10000.0,20000.0,30000.0,4.5,10.0,983f5cc4-d24b-41fb-a260-eb50ee580bf6,volumes,,West,No,,,text_only,,,,,,,,,,,,,,,,,,,ACE Agent Lite Experimental (gpt-5-nano),complex
810,2026-01-06 06:29:58.939664,India,150000.0,1.0,0.45,0.15,0.03,Adwit-test,₹,1.0,0.45,0.15,0.03,10000.0,50000.0,10000.0,10000.0,20000.0,30000.0,4.5,10.0,983f5cc4-d24b-41fb-a260-eb50ee580bf6,volumes,,West,No,,,text_only,,,,,,,,,,,,,,,,,,,ACE Agent Lite Experimental (gpt-5-nano),complex
809,2026-01-06 06:15:17.216896,India,150000.0,1.0,0.45,0.15,0.03,Adwit-test,₹,1.0,0.45,0.15,0.03,10000.0,50000.0,10000.0,10000.0,20000.0,30000.0,4.5,10.0,983f5cc4-d24b-41fb-a260-eb50ee580bf6,volumes,,West,No,,,text_only,,,,,,,,,,,,,,,,,,,ACE Agent Lite Experimental (gpt-5-nano),complex
808,2026-01-06 06:08:26.192470,India,150000.0,1.0,0.45,0.15,0.03,Adwit-test,₹,1.0,0.45,0.15,0.03,10000.0,100000.0,10000.0,10000.0,20000.0,30000.0,13.5,10.0,TANDOORI-LUNCH-2A82063B,volumes,,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
807,2026-01-06 06:06:48.465216,India,150000.0,5.6323175,0.45,0.15,0.03,Adwit-test,₹,5.6323175,0.45,0.15,0.03,10000.0,50000.0,0.0,0.0,20000.0,30000.0,12.5,20.0,bbd0b61e-98ee-4b03-9e9a-5c8cc6b52172,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
806,2026-01-06 06:05:26.056292,India,150000.0,1.0,0.5,0.15,0.03,Simulation Runner,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,0.0,0.0,LUNCH-TANDOORI-484A34F6,volumes,,,No,,,voice_only,15.1,453000.0,25500.0,50000.0,12000.0,10000.0,25000.0,20000.0,0.0,0.0,40000.0,10000.0,57000.0,126000.0,0.0,19600.0,600.0,731700.0,,
805,2026-01-06 05:54:53.647905,India,150000.0,1.0,0.45,0.15,0.03,Adwit-test,₹,1.0,0.45,0.15,0.03,10000.0,100000.0,10000.0,10000.0,20000.0,30000.0,9.5,20.0,PLAIN-JANE-LUNCH-9E66746C,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
804,2026-01-05 10:16:14.506210,MENA,2500.0,0.2305,0.0082,0.0041,0.0041,Adwit-test,$,0.2305,0.0082,0.0041,0.0041,5000.0,100000.0,10000.0,10000.0,300.0,500.0,10.5,20.0,PAKORA-TANDOORI-DINNER-63206710,volumes,,UAE,No,,,text_only,,,,,,,,,,,,,,,,,,,,
803,2026-01-05 10:12:28.169870,India,150000.0,1.0,0.45,0.15,0.03,Adwit-test,₹,1.0,0.45,0.15,0.03,10000.0,100000.0,10000.0,10000.0,20000.0,30000.0,10.5,10.0,ROTI-PANEER-DINNER-AD01E63E,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
802,2026-01-05 10:08:04.765343,India,100000.0,1.0,0.45,0.15,0.03,Adwit-test,₹,1.0,0.45,0.15,0.03,10000.0,100000.0,10000.0,10000.0,20000.0,30000.0,10.5,20.0,DINNER-PLAIN-JANE-F92DD516,volumes,,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
801,2026-01-05 08:49:16.975204,India,150000.0,1.0,0.5,0.15,0.03,Teat User,₹,1.0,0.5,0.15,0.03,10000.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,JALEBI-LUNCH-CHEESE-FEF3D08F,volumes,,,No,,,text_voice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
800,2026-01-05 05:27:33.359121,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,65.5,0.0,MARGHERITA-MIDNIGHT-SNACK-56995D7C,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
799,2026-01-02 07:11:45.392043,India,100000.0,1.0,0.3,0.15,0.03,Ankit,₹,1.0,0.3,0.15,0.03,0.0,300000.0,0.0,0.0,20000.0,30000.0,3.5,0.0,TANDOORI-CHAI-TIME-BREAKFAST-BAD80075,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
798,2026-01-02 07:11:13.536787,India,100000.0,1.0,0.3,0.15,0.03,Ankit,₹,1.0,0.3,0.15,0.03,0.0,300000.0,0.0,0.0,20000.0,30000.0,0.0,0.0,BREAKFAST-PLAIN-JANE-CHAI-TIME-65B44FA6,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
797,2025-12-31 05:34:06.767043,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,PLAIN-JANE-MIDNIGHT-SNACK-2EB904EA,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
796,2025-12-31 05:31:47.286621,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,67761649-9a35-45a0-90e3-4991f9560134,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
795,2025-12-31 05:29:30.174691,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,9.5,0.0,MIDNIGHT-SNACK-GARAM-CHEESE-43DA4F58,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
794,2025-12-31 05:26:39.609254,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,4.5,0.0,PANEER-MIDNIGHT-SNACK-9EC0A379,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
793,2025-12-31 05:19:02.203369,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,9.5,0.0,PANEER-MIDNIGHT-SNACK-B089D713,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
792,2025-12-31 05:15:47.655226,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,15.5,0.0,ef89c0fa-0b64-4f2d-bc7c-6cb5f6065fb4,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
791,2025-12-31 05:11:04.821330,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,15.5,0.0,CHEESE-MIDNIGHT-SNACK-JALEBI-3AC8ACF6,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
790,2025-12-31 05:07:17.143377,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,PANEER-MIDNIGHT-SNACK-F220A03E,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
789,2025-12-31 05:04:34.046615,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,10.5,0.0,PLAIN-JANE-MIDNIGHT-SNACK-215F4D4D,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
788,2025-12-31 04:59:08.185182,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,ROTI-PLAIN-JANE-MIDNIGHT-SNACK-B608AC22,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
787,2025-12-31 04:54:24.299620,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,10.5,0.0,MIDNIGHT-SNACK-BIRYANI-MARGHERITA-5F762A1E,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
786,2025-12-31 04:53:48.735469,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,CHEESE-MIDNIGHT-SNACK-2C2D528A,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
785,2025-12-31 04:51:40.740076,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,MARGHERITA-MIDNIGHT-SNACK-A73F50E1,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
784,2025-12-31 04:46:52.600811,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,f298c7e6-b300-4574-bf69-52331a94f40c,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
783,2025-12-30 11:00:27.480557,India,150000.0,1.0,0.5,0.15,0.03,Ankit,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,9.5,20.0,CHEESE-IDLI-LUNCH-6E1E7A40,volumes,0.0,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
782,2025-12-29 06:17:36.991421,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,TANDOORI-BREAKFAST-41647276,volumes,0.0,North,Yes,google_stt_v2,,text_only,,,,,,,,,,,,,,,,,,,,
781,2025-12-25 02:46:59.181249,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,PLAIN-JANE-MIDNIGHT-SNACK-E5DC7339,volumes,,North,No,,,voice_only,5.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,,
780,2025-12-25 02:45:57.248285,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,PANEER-MIDNIGHT-SNACK-35903629,volumes,,North,No,,,voice_only,5.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,,
779,2025-12-24 06:13:24.926292,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,6.5,10.0,BREAKFAST-MARGHERITA-B2748B3E,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
778,2025-12-24 06:11:54.609007,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,7.5,10.0,MARGHERITA-BREAKFAST-4132C8D6,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
777,2025-12-24 06:05:20.919319,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,10.0,PLAIN-JANE-BREAKFAST-CF65AE1B,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
776,2025-12-23 06:14:23.362906,LATAM,1650.0,0.0267,0.016,0.008,0.008,Ankit ,$,0.0267,0.016,0.008,0.008,0.0,0.0,0.0,0.0,400.0,500.0,14.0,0.0,BREAKFAST-TANDOORI-166E45D2,volumes,0.0,Brazil,No,,,text_only,,,,,,,,,,,,,,,,,,,,
775,2025-12-22 07:38:37.441930,India,100000.0,1.0,0.25,0.15,0.03,Ankit,₹,1.0,0.25,0.15,0.03,0.0,500000.0,0.0,0.0,20000.0,30000.0,1.0,0.0,2b3058a8-4e58-4172-9464-018313758915,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
774,2025-12-22 07:35:41.025813,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,7.5,0.0,42518e8c-6dcc-4306-9d9d-38b5a7e03323,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
773,2025-12-19 13:26:36.356718,India,150000.0,1.0,0.5,0.15,0.03,Puru,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,LUNCH-MARGHERITA-493A894F,volumes,,West,No,,,voice_only,25.0,750000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750500.0,,
772,2025-12-18 15:58:09.279518,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,6.5,0.0,DINNER-MARGHERITA-TANDOORI-2FD8AAC2,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
771,2025-12-18 12:16:29.212502,India,100000.0,0.95,0.45,0.12,0.024,Kat,₹,0.95,0.45,0.12,0.024,100000.0,50000.0,100000.0,100000.0,20000.0,30000.0,9.5,10.0,ROTI-LUNCH-PANEER-B80CEA39,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
770,2025-12-18 07:56:16.209289,APAC,1250.0,0.0105,0.007,0.0021,0.0013,Kat,$,0.0105,0.007,0.0021,0.0013,100000.0,50000.0,100000.0,100000.0,300.0,420.0,9.5,0.0,32e26554-c0a7-4206-a3a7-01c018cf72a4,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
769,2025-12-18 05:41:17.447074,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,7.5,0.0,MIDNIGHT-SNACK-MARGHERITA-7D78ECBE,volumes,0.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
768,2025-12-17 09:23:32.881741,APAC,850.0,0.0105,0.007,0.0021,0.0013,Kat,$,0.0105,0.007,0.0021,0.0013,100000.0,50000.0,100000.0,100000.0,300.0,420.0,8.5,0.0,1162d947-56c8-4d38-b6e4-d349bf9e7b82,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
767,2025-12-17 09:18:44.614289,India,100000.0,0.95,0.45,0.12,0.024,kat,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,0.0,92a61de4-ebad-414e-835d-fd377feb52cb,bundle,50000.0,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
766,2025-12-16 14:28:19.971973,India,1050000.0,0.75,0.25,0.03,0.006,Nikhil,₹,0.75,0.25,0.03,0.006,500000.0,500000.0,1000000.0,1000000.0,20000.0,30000.0,35.5,10.0,LUNCH-MARGHERITA-497F71B0,volumes,,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
765,2025-12-16 13:50:55.328953,India,425000.0,0.75,0.25,0.03,0.006,Nikhil,₹,0.75,0.25,0.03,0.006,500000.0,500000.0,1000000.0,1000000.0,20000.0,30000.0,3.5,10.0,TANDOORI-JALEBI-LUNCH-F52DCFC9,volumes,,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
764,2025-12-16 13:46:18.409501,India,900000.0,1.0,0.5,0.15,0.03,Nikhil,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,81909bdb-efc5-4e02-a87a-df34cdfe745c,bundle,2000000.0,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
763,2025-12-16 13:44:55.903753,India,675000.0,1.0,0.5,0.03,0.006,Nikhil,₹,1.0,0.5,0.03,0.006,0.0,0.0,1000000.0,1000000.0,20000.0,30000.0,10.5,30.0,LUNCH-MARGHERITA-CURRY-C9FABFE0,volumes,,North,No,,,text_only,,,,,,,,,,,,,,,,,,,,
762,2025-12-15 13:09:06.709957,Africa,850.0,0.015,0.006,0.003,0.003,Mark,$,0.015,0.006,0.003,0.003,0.0,3000000.0,4000000.0,0.0,300.0,420.0,0.0,0.0,fd8a1c4d-7101-48e4-b72a-8461b025ae6c,volumes,,South Africa,No,,,text_only,,,,,,,,,,,,,,,,,,,,
761,2025-12-15 12:57:10.922368,Africa,850.0,0.015,0.006,0.003,0.003,Ankit,$,0.015,0.006,0.003,0.003,0.0,0.0,0.0,0.0,300.0,420.0,3.5,0.0,LUNCH-CHEESE-BC0E1F20,volumes,0.0,South Africa,No,,,text_only,,,,,,,,,,,,,,,,,,,,
760,2025-12-15 11:25:31.736112,India,150000.0,1.0,0.5,0.15,0.03,Mridul,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,MARGHERITA-LUNCH-4935A314,volumes,,West,No,,,voice_only,13.0,390000.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,391200.0,,
759,2025-12-12 09:48:07.972190,India,200000.0,1.0,0.15,0.15,0.03,Ankit,₹,1.0,0.15,0.15,0.03,0.0,7000000.0,0.0,0.0,20000.0,30000.0,0.0,0.0,BREAKFAST-MARGHERITA-8B7D1D8B,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
758,2025-12-12 09:46:44.138318,India,200000.0,1.0,0.15,0.15,0.03,Ankit,₹,1.0,0.15,0.15,0.03,0.0,3000000.0,0.0,0.0,20000.0,30000.0,0.0,0.0,PLAIN-JANE-BREAKFAST-4B0FF3D4,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
757,2025-12-12 09:43:38.335370,India,200000.0,1.0,0.15,0.15,0.03,Ankit,₹,1.0,0.15,0.15,0.03,0.0,1000000.0,0.0,0.0,20000.0,30000.0,3.5,0.0,a0abaeef-a69e-4da9-9de1-7330f36c5cb3,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
756,2025-12-12 06:00:10.591684,APAC,850.0,0.0105,0.007,0.0021,0.0013,Ankit,$,0.0105,0.007,0.0021,0.0013,20000.0,20000.0,0.0,0.0,300.0,420.0,8.5,10.0,4d7b0a24-0106-4049-8a6f-a8c370ab4600,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
755,2025-12-12 05:59:19.419598,APAC,850.0,0.0105,0.007,0.0021,0.0013,Ankit,$,0.0105,0.007,0.0021,0.0013,20000.0,20000.0,0.0,0.0,300.0,420.0,5.0,0.0,MIDNIGHT-SNACK-MARGHERITA-050A19DD,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
754,2025-12-11 09:59:20.753900,APAC,850.0,0.0105,0.007,0.0021,0.0013,Ankit,$,0.0105,0.007,0.0021,0.0013,0.0,20000.0,0.0,0.0,300.0,420.0,0.0,0.0,BREAKFAST-MARGHERITA-E0356B4B,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
753,2025-12-11 09:57:44.323934,APAC,850.0,0.0105,0.007,0.0021,0.0013,Ankit,$,0.0105,0.007,0.0021,0.0013,0.0,5000.0,0.0,0.0,300.0,420.0,0.0,0.0,CHEESE-BREAKFAST-F37A2FE2,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
752,2025-12-11 07:20:51.677995,Africa,850.0,0.015,0.006,0.003,0.003,kat,$,0.015,0.006,0.003,0.003,0.0,50000.0,100000.0,100000.0,300.0,420.0,6.5,0.0,CURRY-BREAKFAST-CHAI-TIME-49F725BD,volumes,,South Africa,No,,,text_only,,,,,,,,,,,,,,,,,,,,
751,2025-12-10 11:05:46.566328,Africa,850.0,0.015,0.006,0.003,0.003,Kat,$,0.015,0.006,0.003,0.003,0.0,50000.0,100000.0,100000.0,300.0,420.0,10.5,0.0,LUNCH-PLAIN-JANE-8929A7A1,volumes,,South Africa,No,,,text_only,,,,,,,,,,,,,,,,,,,,
750,2025-12-10 10:29:18.479387,APAC,850.0,0.0105,0.007,0.0021,0.0013,Ankit,$,0.0105,0.007,0.0021,0.0013,0.0,50000.0,50000.0,50000.0,300.0,420.0,0.0,0.0,CHEESE-BREAKFAST-D41E0DFE,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
749,2025-12-10 09:10:01.245067,APAC,850.0,0.0105,0.007,0.0021,0.0013,Ankit,$,0.0105,0.007,0.0021,0.0013,60000.0,0.0,0.0,0.0,300.0,420.0,7.5,10.0,BREAKFAST-CHEESE-GARAM-4165077F,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
748,2025-12-10 08:16:32.519913,India,100000.0,1.0,0.5,0.15,0.03,Ankit,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,0.0,0.0,CHAI-TIME-MARGHERITA-BREAKFAST-B0F15BA4,volumes,0.0,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
747,2025-12-09 10:50:55.885409,APAC,850.0,0.0105,0.007,0.0021,0.0013,Ankit,$,0.0105,0.007,0.0021,0.0013,0.0,200000.0,250000.0,0.0,300.0,420.0,3.5,0.0,2b3a3e69-ab97-46ee-9199-a8aee5e94022,volumes,,,No,,,text_only,,,,,,,,,,,,,,,,,,,,
746,2025-12-08 09:07:48.225798,MENA,2500.0,0.0154,0.016,0.008,0.008,Ankit,$,0.0154,0.016,0.008,0.008,60000.0,0.0,0.0,0.0,300.0,500.0,9.5,0.0,CHEESE-BREAKFAST-SAMOSA-56E23595,volumes,,UAE,No,,,text_only,,,,,,,,,,,,,,,,,,,,
745,2025-12-05 12:20:46.137121,India,100000.0,1.0,0.45,0.08,0.01,Kat,₹,1.0,0.45,0.08,0.01,0.0,100000.0,200000.0,500000.0,20000.0,30000.0,11.5,0.0,PLAIN-JANE-ROTI-LUNCH-EDCEAEF7,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
744,2025-12-05 12:14:00.392112,India,100000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,6.5,0.0,LUNCH-PANEER-6014EA46,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
743,2025-12-05 12:11:45.543752,India,100000.0,0.95,0.35,0.05,0.01,Kat,₹,0.95,0.35,0.05,0.01,100000.0,200000.0,500000.0,500000.0,20000.0,30000.0,3.5,0.0,LUNCH-PLAIN-JANE-F7A2C544,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
742,2025-12-05 12:09:58.143708,India,100000.0,1.0,0.35,0.05,0.01,Kat,₹,1.0,0.35,0.05,0.01,0.0,200000.0,500000.0,500000.0,20000.0,30000.0,3.5,0.0,1f9fae34-8f96-491d-bf8d-0a05eec471c2,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
741,2025-12-05 12:04:50.939171,India,100000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,3.5,0.0,LUNCH-PANEER-7BBB307A,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
740,2025-12-05 12:03:52.917512,India,600000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,3.5,0.0,LUNCH-TANDOORI-5BF58ABB,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
739,2025-12-03 11:31:17.712841,India,475000.0,1.0,0.35,0.05,0.03,Ravindra,₹,1.0,0.35,0.05,0.03,0.0,200000.0,500000.0,0.0,20000.0,30000.0,0.0,0.0,TANDOORI-LUNCH-E1C712CA,volumes,,South,No,,,text_only,,,,,,,,,,,,,,,,,,,,
738,2025-12-01 07:09:59.070919,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,BREAKFAST-CHAI-TIME-PLAIN-JANE-D764B95C,volumes,,North,No,,,voice_only,12.0,360000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360500.0,,
737,2025-12-01 07:03:29.843936,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,CHAI-TIME-MARGHERITA-BREAKFAST-C9DBAF17,volumes,,North,No,,,voice_only,8.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240000.0,,
736,2025-12-01 06:52:49.632080,India,150000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,3.5,0.0,BREAKFAST-PANEER-7F76C1AB,volumes,,North,No,,,voice_only,15.0,450000.0,500.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500500.0,,
